TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
f_f008380,2309100006,1,0,0,1,4,8558500450,롯데속초리조트,강원특별자치도 속초시 대포항길 186,,4469021,5121011000,2023-09-10 20:15,1,43820,감자후라이즈;핑크퐁포도사과;자몽 하이볼;아바이윗비어;뽀모도로파스타,
f_f008380,2309110002,1,0,0,1,4,3028130559,바다정원 신관,강원특별자치도 고성군 토성면 버리깨길 23,,4502416,5182033034,2023-09-11 10:46,1,14800,,
f_f008380,2309110004,1,0,0,1,4,,애슐리,,,,,2023-09-11 15:01,1,47700,[평일]런치_성인;[평일]런치_미취학,
f_f008380,2309100003,3,0,0,1,4,,한화리조트,강원특별자치도 속초시 미시령로2983번길 111,강원특별자치도 속초시 장사동 24-1,4469063,5121011300,2023-09-10 00:00,1,28000,,
f_f008380,2309110003,6,1,1,1,4,,비치 키즈랜드 코코몽,,,,,2023-09-11 00:00,1,27700,입장권 ,
f_f008418,2308250005,1,0,0,0,2,,포이푸서프,강원 강릉시 사천면 진리해변길 117 포이푸서프,,,,,1,26000,,4215036000
f_f008418,2308250007,1,0,0,0,2,,경포마켓,강원 강릉시 경포로463번길 37 경포마켓,,,,,1,48500,,4215013800
f_f008418,2308260001,1,0,0,0,2,,최일순짬뽕순두부,강원 강릉시 해안로 517 최일순 짬뽕순두부,,,,,1,26000,,4215013800
f_f008418,2308250004,1,0,0,1,2,2090631607,주문진대게횟집,강원특별자치도 강릉시 사천면 진리항구길 49,강원특별자치도 강릉시 사천면 사천진리 86-65,4460925,5115036025,2023-08-25 14:36,1,45000,,
f_f008418,2308250008,1,0,0,1,2,,부영회센터,강원특별자치도 강릉시 사임당로 133,강원특별자치도 강릉시 홍제동 637-10,3220015,5115010100,2023-08-25 21:43,3,37000,모듬회,
f_f008418,2308260004,1,0,0,1,2,,346커피스토리,강원특별자치도 강릉시 창해로 348,강원특별자치도 강릉시 강문동 159-34,3220043,5115011300,2023-08-26 14:01,1,15000,,
f_f008418,2308260005,1,0,0,1,2,2390700927,월화야끼도리,강원특별자치도 강릉시 금성로13번길 11-1,강원특별자치도 강릉시 성남동 47-5,4460218,5115010800,2023-08-26 16:44,1,5000,,
f_f008418,2308260005,1,0,0,2,2,,보성닭튀김,강원특별자치도 강릉시 금성로 21,강원특별자치도 강릉시 성남동 50,3220007,5115010800,2023-08-26 17:04,1,10000,,
f_f008418,2308260005,1,0,0,3,2,,팡파미유 성남마늘빵 전문점,강원특별자치도 강릉시 금성로13번길 11-1,강원특별자치도 강릉시 성남동 47-5,4460218,5115010800,2023-08-26 17:48,1,4500,,
f_f008418,2308260002,1,1,1,1,2,,씨엠디,강원특별자치도 강릉시 경포로 489-10,강원특별자치도 강릉시 안현동 864-2,3220002,5115013800,2023-08-26 12:39,1,18000,,
f_f008427,2308190006,1,0,0,0,4,,휘닉스바다횟집,태기로 155,,,,,5,50000,,4276034000
f_f008427,2308190003,3,0,0,0,4,,농업회사법인주식회사대관령순수양떼목장,횡계리 245-86  순수양떼목장(강원특별자치도 평창군 대관령면 오목길 111  순수양떼목장),,,,,1,34400,,4276038000
f_f008427,2308190002,1,0,0,1,4,7808700752,주식회사 와우,강원특별자치도 평창군 진부면 까치골길 7,,4484053,5176036022,2023-08-19 12:06,1,35000,1층상차림;(S)육회무침;물냉면;된장찌개;공기밥,
f_f008427,2308190005,1,0,0,1,4,2248505554,휘닉스평창,강원특별자치도 평창군 봉평면 태기로 174,,3228037,5176034025,2023-08-19 19:17,1,34000,[판매]누들떡볶이&튀김,
f_f008427,2308200005,1,0,0,1,4,4674100657,트리고,강원특별자치도 평창군 봉평면 메밀꽃길 10-1,강원특별자치도 평창군 봉평면 원길리 755,4484132,5176034028,2023-08-20 12:04,1,20400,,
f_f008427,2308200006,1,0,0,1,4,2240579340,풀내음,강원특별자치도 평창군 봉평면 메밀꽃길 13,강원특별자치도 평창군 봉평면 원길리 763-5,4484132,5176034028,2023-08-20 12:37,1,72000,,
f_f008427,2308200007,2,0,0,1,4,2248501427,탐앤탐스(휴)횡성(인천방향),강원특별자치도 횡성군 안흥면 영동고속도로 153,강원특별자치도 횡성군 안흥면 소사리 1511,1000022,5173032026,2023-08-20 14:20,1,4900,ICE카페 아메리카노,
f_f008427,2308200003,3,0,0,1,4,2248505554,(주)휘닉스평창,강원특별자치도 평창군 봉평면 태기로 174,,3228037,5176034025,2023-08-20 10:58,1,42000,루지 1회권 ,
f_f008427,2308190002,1,0,0,2,4,7808700752,주식회사 와우(정육),강원특별자치도 평창군 진부면 까치골길 7,,4484053,5176036022,2023-08-19 11:17,1,240130,한우꽃등심;한우채끝등심,
f_f008427,2308190005,3,2,2,0,4,,공식협력사-플레이스엠,서울특별시 강남구 테헤란로 79길 6  5층(삼성동  제이에스타워),,,,,1,144000,,1168010500
f_f008427,2308190006,1,2,2,1,4,4531101999,짚불이네,강원특별자치도 평창군 봉평면 태기로 52,강원특별자치도 평창군 봉평면 무이리 788-16,3228037,5176034026,2023-08-19 19:44,1,29000,짚불이네 김치 짜글이찌개,
f_f008558,2308270003,1,0,0,1,4,5130246729,샤브향,경북 칠곡군 북삼읍 인강1길 28-7,경북 칠곡군 북삼읍 인평리 633-2,4766461,4785025325,2023-08-27 19:48,1,42800,,
f_f008567,2308270003,1,0,0,1,4,8262600251,라라코스트,경남 밀양시 미리벌중앙로 63,,3336017,4827010400,2023-08-27 13:44,1,56200,,
f_f008567,2308270006,1,0,0,1,4,6151927711,설봉돼지국밥,경남 밀양시 노상하3길 9,경남 밀양시 내이동 772-1,4808186,4827010200,2023-08-27 18:37,1,34000,돼지국밥;순대국밥;수육백반;순대1인분,
f_f008567,2308270004,3,0,0,1,4,4988700154,트윈터널(주)매표소,경남 밀양시 삼랑진읍 삼랑진로 537-11,경남 밀양시 삼랑진읍 미전리 1026-4,3019035,4827025023,2023-08-27 14:20,1,20000,입장권,
f_f008567,2308270002,3,2,2,1,4,,밀양시청,경남 밀양시 밀양대공원로 100,경남 밀양시 교동 480,3336020,4827010300,2023-08-27 11:43,1,2000,밀양박물관 입장권 ,
f_f008567,2308270004,1,5,5,1,4,4988700154,트윈터널(주)카페,경남 밀양시 삼랑진읍 삼랑진로 537-11,경남 밀양시 삼랑진읍 미전리 1026-4,3019035,4827025023,2023-08-27 14:55,1,12500,츄러스;옛날핫도그;딸기스무디 ,
f_f008567,2308270004,1,6,6,1,4,4988700154,트윈터널(주)편의점,경남 밀양시 삼랑진읍 삼랑진로 537-8,,3019035,4827025023,2023-08-27 15:40,1,2000,생수,
f_f008608,2308210003,1,0,0,1,2,2280394882,알찬밥상,경남 김해시 번화1로 177,경남 김해시 삼문동 63-4,3335023,4825012800,2023-08-21 11:48,1,39000,해물단지(소);돌솥밥,
f_f008608,2308210004,1,0,0,1,2,1991700690,라벨스하이디,경남 김해시 율하카페길 63,경남 김해시 관동동 1092-1,4857148,4825013000,2023-08-21 13:11,1,15300,ice아메;단호박빙수,
f_f008608,2308210002,1,2,2,1,2,3974800677,에븐,경남 김해시 대청계곡길 188-35,경남 김해시 대청동 787-2,4829300,4825012900,2023-08-21 10:26,1,11000,아메리카노HOT;아메리카노ICED ,
f_f008814,2308260004,1,0,0,1,6,3319600945,다미수산,경북 포항시 남구 구룡포읍 호미로221번길 13,경북 포항시 남구 구룡포읍 구룡포리 963-32,4709692,4711125021,2023-08-26 17:47,1,40000,,
f_f008814,2308270002,1,0,0,1,6,8974400844,이상적,경북 경주시 임해로 104,경북 경주시 구황동 857-57,3305051,4713012200,2023-08-27 13:13,1,40000,소금빵;아이스크림라떼;오미자에이드,
f_f008814,2308260003,2,0,0,1,6,,포토시그니처,경북 포항시 남구 구룡포읍 구룡포길 139-1,경북 포항시 남구 구룡포읍 구룡포리 386-3,4709007,4711125021,2023-08-26 17:11,1,15000,,
f_f008814,2308270001,1,0,0,2,6,5050974510,경희정,경북 경주시 알천북로 411,경북 경주시 동천동 143-4,3305039,4713012600,2023-08-27 12:54,1,78000,돌솥밥정식 ,
f_f008862,2308220003,1,0,0,1,3,1338122244,가평(춘천)휴게소,경기 가평군 설악면 미사리로540번길 51,,4448077,4182031026,2023-08-22 12:04,1,6000,호두잣과자,
f_f008862,2308220004,1,0,0,1,3,2278121031,봉포머구리 속초,강원특별자치도 속초시 영랑해안길 223,강원특별자치도 속초시 영랑동 148-30,4469178,5121010100,2023-08-22 15:10,1,32000,성게미역국;모둠물회1인용,
f_f008862,2308230003,1,0,0,1,3,1768801997,(주)칠성조선소,강원특별자치도 속초시 중앙로46번길 45,,4469234,5121010600,2023-08-23 12:19,1,5500,ICED포트,
f_f008862,2308220007,2,0,0,1,3,2205100533,강원도 막걸리빵,강원특별자치도 속초시 중앙시장로6길 14,,4469248,5121010300,2023-08-22 17:48,1,5000,,
f_f008862,2308220007,2,2,2,1,3,2436000178,속초붉은대게수산,강원특별자치도 속초시 중앙시장로6길 14-1,강원특별자치도 속초시 중앙동 472-5,4469248,5121010300,2023-08-22 17:31,1,42000,,
f_f008862,2308220007,2,3,3,1,3,2278118711,만석닭강정,강원특별자치도 속초시 중앙로147번길 16,강원특별자치도 속초시 중앙동 471-4,4469221,5121010300,2023-08-22 17:52,1,20000,보통맛(순살),
f_f009188,2308200004,3,0,0,0,4,,피어리스,경남 진주시 에나로127번길 30 4층 피어리스,,,,,1,39000,,4817013700
f_f009188,2308200003,1,0,0,1,4,5500102214,보배반점,경남 진주시 에나로77번길 4,경남 진주시 충무공동 31-12,4838072,4817013700,2023-08-20 13:25,1,27500,,
f_f009201,2308270002,1,0,0,1,2,,우리식당,,,,,2023-08-27 13:47,3,10000,칼제비 ,
f_f009201,2308270006,1,0,0,1,2,5988500218,씨앤에스에너지(주) 영천(대구)휴게소,경북 영천시 임고면 운주로 791,,3018034,4723037028,2023-08-27 20:37,1,4500,진성/허니버터오징어,
f_f009201,2308270003,2,0,0,1,2,3183700983,디플레이스,경북 포항시 남구 구룡포읍 구룡포길 152,경북 포항시 남구 구룡포읍 구룡포리 249-47,4709007,4711125021,2023-08-27 15:42,1,7000,비즈팔찌,
f_f009255,2308260007,1,0,0,0,2,,옥수동,부산 사상구 사상로 201 옥수동찹쌀꽈배기 서부터미널점,,,,,3,6000,,2653010400
f_f009255,2308260003,1,0,0,1,2,1073809455,브뤼트피자,부산 사상구 백양대로700번길 13,부산 사상구 덕포동 58,4217175,2653010300,2023-08-26 18:09,1,31900,반반피자;토마토푸실리;코카콜라,
f_f009255,2308260008,2,1,1,0,2,,양산 이마트,경남 양산시 양산역6길 12 신세계이마트양산점,,,,,3,7200,,4833010300
f_f009257,2308240005,1,0,0,1,2,5414200516,향화정,경북 경주시 사정로57번길 17,경북 경주시 사정동 7,4715587,4713010900,2023-08-24 11:59,1,42000,꼬막무침비빔밥;경주육회물회,
f_f009257,2308240009,1,0,0,1,2,3100852245,녹아,경북 경주시 포석로1068번길 21,경북 경주시 황남동 239-9,4716229,4713011000,2023-08-24 13:34,1,12000,I) 대릉원 젤라떼;젤라또,
f_f009257,2308240010,1,0,0,1,2,8521202173,경주약과방,경북 경주시 포석로 1074,경북 경주시 황남동 294,3305063,4713011000,2023-08-24 14:57,1,5000,약과아이스크림,
f_f009257,2308240011,1,0,0,1,2,1333600954,TERELJ,경북 경주시 태종로 736,경북 경주시 사정동 1-17,3305061,4713010900,2023-08-24 15:23,1,16900,에티오피아;아이스크림 커피,
f_f009257,2308240012,1,0,0,1,2,8210701410,황남쫀드기,경북 경주시 포석로 1078,경북 경주시 황남동 283-2,3305063,4713011000,2023-08-24 16:39,1,3000,쫀듸기,
f_f009257,2308240007,3,0,0,1,2,4698200108,경주시시설관리공단,경북 경주시 계림로 9,경북 경주시 황남동 268-10,3305007,4713011000,2023-08-24 12:38,1,6000,천마총 입장권,
f_f009311,2308270003,2,0,0,0,2,,끌레르영케이크,순환로 275,,,,,5,25000,,2635010700
f_f009311,2308270005,3,0,0,0,2,,해운대블루라인(주),청사포로 116,,,,,1,35000,,2635010600
f_f009311,2308270008,3,0,0,0,2,,요트델루나,해운대해변로84,,,,,5,60000,,2635010500
f_f009311,2308270002,1,0,0,1,2,3888800567,(주)이에이치육(해목 해운대),부산 해운대구 구남로24번길 8,부산 해운대구 우동 542-30,4199006,2635010500,2023-08-27 15:04,1,91000,,
f_f009311,2308270004,1,0,0,1,2,1316100678,동백,부산 해운대구 달맞이길104번길 18-19,부산 해운대구 중동 1003-3,4199012,2635010600,2023-08-17 16:03,1,12000,피치앤블랙티 에이드;청포도 모히또 블랜디드,
f_f009311,2308270009,1,0,0,1,2,8191601670,송정 소문난횟집,부산 해운대구 해운대로 1080,부산 해운대구 송정동 158-1,2006010,2635010800,2023-08-27 22:14,1,40000,(중) ,
f_f009311,2308280003,1,0,0,1,2,6728601619,이재모피자,부산 부산진구 전포대로209번길 21,부산 부산진구 전포동 687-20,4187664,2623010200,2023-08-28 15:55,1,36500,,
f_f009311,2308280005,6,0,0,1,2,3804700158,락휴코인노래연습장,부산 부산진구 중앙대로702번길 33,부산 부산진구 부전동 168-448,4187690,2623010300,2023-08-28 17:13,1,5000,,
f_f009311,2308280002,1,1,1,1,2,5580301455,도토리,부산 부산진구 동성로25번길 30,부산 부산진구 전포동 355-24,4187177,2623010200,2023-08-28 13:37,1,16000,크리마트 초코;복숭아자두에이드;바나나브륄레,
f_f009311,2308280001,3,2,2,1,2,2128701898,서면미술관,부산 부산진구 동천로 58,부산 부산진구 전포동 692-2,3129010,2623010200,2023-08-28 12:24,1,20000,입장권,
f_f009462,2308260008,1,0,0,0,2,,반월당닭강정,덕산동 88 메트로센터 지하 C107호 반월당닭강정,,,,,1,4000,,2711011200
f_f009462,2308260004,2,0,0,0,2,,유니키언 8호 대구삼덕s점,대구 중구 달구벌대로445길 44,,,,,1,22000,,2711010700
f_f009462,2308260003,1,0,0,1,2,2473901137,후꾸스시시부야,대구 중구 달구벌대로443길 9,,4223055,2711010600,2023-08-26 12:04,1,23000,시부야동 ,
f_f009462,2308260007,1,1,1,0,2,,빽다방,지하 2100,,,,,1,2300,,2711011200
f_f009462,2308260005,2,2,2,0,2,,쿠븐(kooven),대구 중구 달구벌대로445길 44,,,,,1,15000,,2711010700
f_f009530,2308290008,1,0,0,1,2,6760500480,경주밀면,경북 경주시 시래둑길 7,경북 경주시 시래동 355-9,4715736,4713013000,2023-08-29 12:52,1,15500,밀면(보);비빔(보) ,
f_f009530,2308290014,1,0,0,1,2,1590601356,황남식당,경북 경주시 포석로1050번길 3,경북 경주시 황남동 311-5,4716228,4713011000,2023-08-29 19:01,1,26000,,
f_f009530,2308290015,1,0,0,1,2,2724001070,황리당,경북 경주시 첨성로 157-1,경북 경주시 황남동 106-6,3305057,4713011000,2023-08-29 19:09,1,5000,유기농 밀크 아이스크림,
f_f009530,2308290018,1,0,0,1,2,4450702710,이마트24,경북 경주시 교촌길 4,경북 경주시 황남동 150-3,4715110,4713011000,2023-08-29 20:53,1,22000,하이트)캐년오크까베네소비;포카리스웨트;토레타페트;매운새우깡,
f_f009530,2308300002,1,0,0,1,2,8144300916,신라제면,경북 경주시 첨성로81번길 22-11,경북 경주시 황남동 229-13,4716145,4713011000,2023-08-30 13:00,1,33000,신라칼낙지;감자전,
f_f009530,2308300006,1,0,0,1,2,3763700636,노워즈,경북 경주시 태종로 744,경북 경주시 황남동 270-11,3305061,4713011000,2023-08-02 15:18,1,11100,excellent;ice long black,
f_f009530,2308300007,1,0,0,1,2,1041052089,황남 거북이,경북 경주시 포석로1092번길 26-1,경북 경주시 황남동 76-10,4716231,4713011000,2023-08-30 18:15,1,26000,버터갈릭 감자튀김;맥주;맥주2,
f_f009530,2308290007,3,0,0,1,2,4698200108,석굴암 주차장,경북 경주시 황성공원로 29,경북 경주시 황성동 1022-1,3352714,4713012400,2023-08-29 12:32,1,1000,주차비 ,
f_f009530,2308290009,3,0,0,1,2,5058201330,불국사주차장,경북 경주시 불국로 385,경북 경주시 진현동 15-1,3305029,4713013400,2023-08-29 13:25,1,1000,주차비,
f_f009530,2308290003,1,2,2,1,2,1078657147,(주)파리크라상,,,,,2023-08-29 06:20,1,5500,슈크림빵NEW;초코칩스콘,
f_f009530,2308290006,1,4,4,1,2,3311801422,히든씨,경북 경주시 감포읍 동해안로 2560,경북 경주시 감포읍 오류리 176-11,3000101,4713025025,2023-08-29 10:13,1,14000,,
f_f009562,2308270002,1,0,0,1,3,6088608042,개성순대(주),경남 창원시 마산합포구 가포로 686,경남 창원시 마산합포구 덕동동 495,3329001,4812511000,2023-08-27 11:08,1,36000,,
f_f009562,2308270003,3,2,2,1,3,6958501411,로봇파크 주식회사,경남 창원시 마산합포구 구산면 로봇랜드로 250,경남 창원시 마산합포구 구산면 반동리 산 105,3352177,4812531027,2023-08-27 11:41,1,31000,입장권,
f_f009562,2308270003,1,3,3,1,3,7388101535,(주)에코컨세션 키디보틀,경남 창원시 마산합포구 구산면 로봇랜드로 250,경남 창원시 마산합포구 구산면 반동리 산 105,3352177,4812531027,2023-08-27 14:39,1,6000,보틀슬러시,
f_f009562,2308270003,1,3,3,2,3,7388101535,(주)에코컨세션 클라우드,경남 창원시 마산합포구 구산면 로봇랜드로 250,경남 창원시 마산합포구 구산면 반동리 산 105,3352177,4812531027,2023-08-27 11:55,1,4000,마시멜로,
f_f009750,2308270002,1,0,0,1,3,6218537941,양산(상)휴게소,경남 양산시 동면 목장길 15-50,,4814233,4833031025,2023-08-27 14:09,1,12000,떡만두라면정식,
f_f009750,2308270005,1,0,0,1,3,6202275331,통도사(부산)휴게소,경남 양산시 하북면 경부고속도로 31-1,경남 양산시 하북면 순지리 89-5,1000001,4833034021,2023-08-27 17:56,1,9000,즉석호두과자;통감자구이,
f_f009750,2308270005,1,0,0,2,3,6202275331,통도사(부산)휴게소,경남 양산시 하북면 경부고속도로 31-1,경남 양산시 하북면 순지리 89-5,1000001,4833034021,2023-08-27 17:37,1,20000,명품낙지덮밥;산채비빔밥,
f_f009750,2308270002,1,1,1,1,3,6218537941,(서)양산휴게소점,경남 양산시 동면 목장길 15-50,,4814233,4833031025,2023-08-27 14:33,1,9000,E R)ICED카페아메리카,
f_f009756,2309090005,1,0,0,1,1,2172863363,수니짬뽕,대구 남구 대명남로 159-2,대구 남구 대명동 870-5,3144002,2720010300,2023-09-09 14:35,1,14000,로제매운크림짬뽕;음료수 ,
f_f009756,2309090008,1,0,0,1,1,8098602321,이디야,대구 남구 앞산순환로 371,대구 남구 대명동 585-2,3007012,2720010300,2023-09-09 17:31,1,10400,(EX)콜드브루;(EX)블루문 에이드 ,
f_f009756,2309090007,2,0,0,1,1,8299201900,산아래 시,대구 남구 현충로7길 6,대구 남구 대명동 507-5,4232360,2720010300,2023-09-09 16:45,1,33300,,
f_f009756,2309090006,1,1,1,1,1,2174800560,대명제과,대구 남구 대명로57길 10-32,대구 남구 대명동 141-3,4232069,2720010300,2023-09-09 14:52,1,10800,감자치즈빵;상투과자(소);카페라떼,
f_f009756,2309090005,2,1,1,1,1,4708501767,이마트24,대구 달서구 공원순환로 216,대구 달서구 성당동 195-1,3147002,2729010100,2023-09-09 13:17,1,20000,잇츠)WST 보조배터리,
f_f009756,2309090005,2,2,2,1,1,5300102433,CU,대구 남구 대명남로 172,대구 남구 대명동 667-1,3144002,2720010300,2023-09-09 13:44,1,17900,이웃집)황치즈약과쿠키;C타입충전기분리형;HEYROO미네랄워터,
f_f009828,2308260003,1,0,0,1,2,2872500672,우마왕,경북 경주시 숲머리길 168,,4715728,4713012300,2023-08-26 11:13,1,34000,한우물회;육회비빔밥;얇은피만두 ,
f_f009828,2308260004,1,0,0,1,2,3311801422,히든씨,경북 경주시 감포읍 동해안로 2560,경북 경주시 감포읍 오류리 176-11,3000101,4713025025,2023-08-26 12:34,1,15000,아메리카노(아이스);한라봉 감귤주스,
f_f009968,2309030005,1,0,0,0,2,,올라칸바스,하광정리 613-3,,,,,4,34000,,4283033000
f_f009968,2309020003,3,0,0,0,2,,이스트웨이브,,,,,,1,118000,,4215035000
f_f009968,2309030003,3,0,0,0,2,,서프하이,인구항길 10,,,,,4,140000,,4283034000
f_f009968,2309020002,1,0,0,1,2,5080159114,덕이식당,강원특별자치도 강릉시 강동면 헌화로 1096-1,강원특별자치도 강릉시 강동면 정동진리 299-6,3220051,5115034028,2023-09-02 09:26,1,52000,,
f_f009968,2309020005,1,0,0,1,2,2260275316,포항물회,강원특별자치도 강릉시 동부시장3길 3,강원특별자치도 강릉시 옥천동 289,4460351,5115010900,2023-09-02 17:01,1,35000,,
f_f009968,2309020006,1,0,0,1,2,1214392347,카페 거리해안로,강원특별자치도 강릉시 해안로 298-4,강원특별자치도 강릉시 강문동 23-18,3220050,5115011300,2023-09-02 20:44,1,68800,바깔라 만테카토;어란 파스타;하우스(레드);하우스(화이트),
f_f009968,2309030004,1,0,0,1,2,7374700539,버거월드,강원특별자치도 양양군 현남면 인구길 56-1,강원특별자치도 양양군 현남면 인구리 634-7,4505161,5183034021,2023-09-03 12:32,1,18900,뉴욕버거;치즈프라이;음료 ,
f_f009968,2309030002,2,1,1,1,2,4598602408,만동제과,강원특별자치도 강릉시 금성로 6,강원특별자치도 강릉시 옥천동 62-3,3220007,5115010900,2023-09-03 11:25,1,20000,어니언베이글;마늘바게트;오징어먹물;옥수수,
f_f010067,2308220003,1,0,0,1,2,3142844707,해피치즈스마일,부산 수영구 광남로83번길 22,부산 수영구 광안동 185-25,4214036,2650010400,2023-08-22 15:49,1,22500,스마일튀볶이;돈가스플레이트 ,
f_f010067,2308220004,1,0,0,1,2,5598502526,랜디스도넛,부산 수영구 수영로510번길 58,부산 수영구 광안동 184-2,4214257,2650010400,2023-08-22 15:59,1,17700,버터크림 도넛;초콜렛 올드패션;망고요거트스무디;딸기요거트스무디,
f_f010067,2308220007,1,0,0,1,2,5880802445,문토스트,부산 수영구 광안해변로 269,부산 수영구 민락동 176-18,3138005,2650010300,2023-08-22 18:50,1,9000,모짜렐라치즈(2조각);아이스티 ,
f_f010067,2308220008,1,0,0,1,2,8420402230,고망고,부산 수영구 광안해변로277번길 3,부산 수영구 민락동 176-29,4214069,2650010300,2023-08-22 19:16,1,2900,망고코코넛,
f_f010067,2308220006,3,1,1,0,2,,텐텐동전노래연습장,,,,,,3,5000,,2650010300
f_f010099,2308250001,1,0,0,0,2,,톤섬,남항로9번길 36,,,,,1,18000,,2620010500
f_f010099,2308250002,1,0,0,0,2,,모모스로스터리&커피바,영도구 봉래나루로 160,,,,,1,15000,,2620011600
f_f010099,2308240003,1,0,0,1,2,7145000142,분커,부산 부산진구 서전로 60,부산 부산진구 전포동 206-27,3129027,2623010200,2023-08-24 15:48,1,15000,kenya;멜론 우유 케이크,
f_f010099,2308240004,2,0,0,1,2,5700601081,희와제과,부산 부산진구 전포대로246번길 26,부산 부산진구 전포동 201-2,4187669,2623010200,2023-08-24 16:31,1,11100,다크초코 티그레;다크초코 휘낭시에;화이트 마카다미아 휘낭시에;허니 세서미 휘낭시에,
f_f010099,2308240005,2,0,0,1,2,3591502087,히떼로스터리,부산 부산진구 동성로 59,부산 부산진구 전포동 239-4,3129009,2623010200,2023-08-24 16:45,1,16500,Goodday;케냐 마간조AA,
f_f010099,2308240007,2,0,0,1,2,6029041981,충남상회,부산 중구 자갈치해안로 62,부산 중구 남포동4가 37-11,3125013,2611013900,2023-08-24 19:56,1,40000,,
f_f010099,2308250004,2,0,0,1,2,6180383119,옵스,부산 중구 중앙대로 2,,2000010,2611011000,2023-08-25 15:41,1,10300,옵스 일반빵 ,
f_f010099,2308250003,3,0,0,1,2,6178609671,(주)송도해상케이블,부산 해운대구 마린시티2로 33,부산 해운대구 우동 1407,3133004,2635010500,2023-08-25 14:54,1,13000,탑승권,
f_f010099,2308250002,2,1,1,0,2,,모모스로스터리 &커피바,영도구 봉래나루로 160,,,,,1,30000,,2620011600
f_f010099,2308250005,2,1,1,1,2,1078657147,환공어묵,부산 동구 중앙대로 206,부산 동구 초량동 1187-1,2000010,2617010100,2023-08-25 16:15,1,13500,어묵3000;어묵3500;땡초김말이;고기만두어묵,
f_f010302,2308240002,1,0,0,1,3,6173673315,문스시,부산 해운대구 좌동순환로 43,부산 해운대구 좌동 1341-22,3133039,2635010700,2023-08-24 13:26,1,182000,,
f_f010302,2308240003,1,0,0,1,3,6218199425,캐비네 드 쁘아쏭,부산 기장군 기장읍 기장해안로 268-31,부산 기장군 기장읍 시랑리 704,3140057,2671025033,2023-08-24 14:28,1,37000,Americano;Change Decaffe;(ICE)Chocolate;Green Apple Yo,
f_f010302,2308240005,1,0,0,1,3,3111029809,도희네,부산 해운대구 청사포로 157,부산 해운대구 중동 509-9,3133042,2635010600,2023-08-24 19:27,1,72000,,
f_f010302,2308240004,2,0,0,1,3,3728600724,아레나코리아 주식회사,서울 송파구 올림픽로 599,서울 송파구 풍납동 481-5,3123023,1171010300,2023-08-24 17:47,1,39000,아레나수영복 기타물놀이 ,
f_f010302,2308240004,2,0,0,2,3,5198602452,나이키 롯데동부산몰,부산 기장군 기장읍 기장해안로 147,부산 기장군 기장읍 당사리 524,3140057,2671025032,2023-08-24 17:58,1,22000,NK EVERYDAY CSH AN,
f_f010302,2308240004,2,0,0,3,3,1228633843,주식회사 뮬라,인천 부평구 장제로 336,인천 부평구 삼산동 435-2,3154050,2823710500,2023-08-24 17:52,1,21900,뮬리웨어 여성트레이닝,
f_f010337,2308260003,1,0,0,1,5,1744700209,이가네 떡볶이,부산 중구 부평1길 48,부산 중구 부평동2가 16,4175175,2611012400,2023-08-26 11:25,1,15000,,
f_f010337,2308260004,1,0,0,1,5,1078657147,스토리웨이,서울 용산구 청파로89길 31,서울 용산구 서계동 7,4106392,1117010800,2023-08-26 07:33,1,1200,영우)토핑듬뿍베이,
f_f010337,2308260007,1,0,0,1,5,8238801434,연경재,부산 중구 중앙대로29번길 6,부산 중구 중앙동1가 22-4,4175261,2611010400,2023-08-26 12:39,1,35000,백자달항아리;여름 시즈널 브루잉;VDC 선라이즈;ICE미숫가루(MILK);ICE 아메,
f_f010337,2308260010,1,0,0,1,5,6410402068,아일드블루,부산 수영구 광안해변로 125,부산 수영구 남천동 5-13,3138005,2650010500,2023-08-26 18:23,1,6000,쉬림프 조각피자;부어스트 조각피자;코카콜라;코카콜라 제로,
f_f010337,2308260012,1,0,0,1,5,1357300431,럭키상회,부산 수영구 민락로19번길 21,부산 수영구 민락동 173-15,4214207,2650010300,2023-08-26 21:23,1,45000,모듬생선회,
f_f010337,2308260014,1,0,0,1,5,4715900573,이마트24,부산 수영구 광안해변로307번길 15,부산 수영구 민락동 34-1,4214076,2650010300,2023-08-26 22:10,1,26050,대선)대선블루;스텔라(신);아사히캔맥주;빙그레)붕어싸만코초코,
f_f010337,2308270001,1,0,0,1,5,2860402293,나사리식당,부산 수영구 광안로61번길 60,부산 수영구 민락동 177-3,4214063,2650010300,2023-08-26 21:17,1,54000,콜라;세트1 해물육비부;충무김밥,
f_f010337,2308270004,1,0,0,1,5,5015100728,무명일기,부산 영도구 봉래나루로 178,부산 영도구 봉래동2가 145-1,3128013,2620011600,2023-08-27 15:04,1,39000,ICE 아메리카노;플레인 스콘;브라우니;ICE 카페라떼;ICE 바닐라라떼,
